input,output
投进花园水井，阴气侵袭，龙位受困，难以解开。,推下花园水井中，阴侵龙位人难解。
一僮进来请客人吃早饭。,只见一僮又请进早斋。
那位妈妈走上前来，问道：“二官人有什么需要吩咐的吗？”,那妈妈上来道：“二官人有甚吩咐？”
玉笋轻摇，翠袖飘扬；金莲显露，湘裙飘逸。,翠袖轻摇笼玉笋，湘裙斜拽显金莲。
那猴子下巴有个袋子，他把金丹放在里面。老祖说：“走吧，别再来烦我了！”,原来那猴子颏下有嗉袋儿，他把那金丹噙在嗉袋里，被老祖捻着道：“去罢！去罢！再休来此缠绕！”
两人拉开钯，妖精将唐僧背出来。,二人掣开钯杖，妖精把唐僧驮出。
在明霞的映衬下，天空被映衬得光彩耀眼，碧绿色的雾气弥漫开来，遮挡了天空的视线。,明霞幌幌映天光，碧雾蒙蒙遮斗口。
马赵温关四大元帅见到大圣，作礼道：“大圣，欢迎您，请喝茶。”,”说未了，又见那马赵温关四大元帅作礼道：“大圣，失迎，请待茶。
下次再说找到这把武器的方法。,毕竟不知怎生寻得这兵器，且听下回分解。
行者说：“我只是在保护伤口，所以没来得及回答。”,行者道：“却不是怎的，只为护疼，所以不曾答应。”
只听响亮的鞭声朝皇帝，奏表当今剃发的原因。,只听那：静鞭三响朝皇帝，表奏当今剃发因。
命令教坊司用新诗来演奏音乐，整日聚会后才散去。,遂命教坊司以新诗奏乐，尽日而散。
只见：尘埃飞扬，树木倒塌。,但见：扬尘播土，倒树摧林。
在六宫五府中回荡着官宰的声音，四海三江已经停止了钓鱼的纶。两座楼头响起钟鼓声，一轮明月洒满天地。,六宫五府回官宰，四海三江罢钓纶。两座楼头钟鼓响，一轮明月满乾坤。
行者笑着说：“好吧，你可以去。见到菩萨时要低头行礼，不要仰视。等他问时，只需把地名和妖名告诉他，然后再请求师父帮忙。如果菩萨愿意来，就能成功制服那个怪物。”,行者笑道：“也罢，你是去得。若见了菩萨，切休仰视，只可低头礼拜。等他问时，你却将地名、妖名说与他，再请教师父之事。他若肯来，定取擒了怪物。”
沙僧说：“哥，我们不确定情况是好是坏。我们先看看吧。”,沙僧道：“哥啊，定不得吉凶哩。我们且去看来。”
"""八戒正在揉着钯，你喊他一声吧。""",“是八戒揉钯哩，你叫他一声。”
道：“套不掉的，水火最厉害。俗话说水火无情。”,天王道：“套不去者，惟水火最利。常言道，水火无情。”
八戒拿着碗，走到山南坡下，看到山坡上有一座草屋。,却说八戒托着钵盂，只奔山南坡下，忽见山凹之间，有一座草舍人家。
两人来到房间，各自坐在床边，开始享受起美食。,二人到于房中，一家一个，坐在床边上，只情吃起。
锡杖发出清脆的声音，九环斗舞动着，毗卢帽反射着丰厚的光芒。,锡杖叮噹斗九环，毗卢帽映多丰厚。
经过三十次交战，他们两人仍然不分胜负。,他二人战经三十回合，不见高低。
那位老先生即使忙着烧汤拿盆，手中还掌着灯火。,那老儿即令烧汤拿盆，掌上灯火。
去哪儿，大力王？,大力王，那里走！
黄门官再次汇报说：“御弟法师正在门外等候旨意。”,又见黄门官奏道：“御弟法师朝门外候旨。”
南禺老怪和部下先锋都为了唐僧的肉而奋斗，不惜付出生命。,南禺老怪，部下先锋，都为唐僧一块肉，致令舍死又亡生。
孙大圣看到后，心中暗自赞叹：“这的确是一位大慈大悲的菩萨！如果我有这样的法力，只要把瓶子倒向山下，还有什么禽兽蛇虫敢阻挡我！”,孙大圣见了，暗中赞叹道：“果然是一个大慈大悲的菩萨！若老孙有此法力，将瓶儿望山一倒，管甚么禽兽蛇虫哩！”
山凹里有一弯红草坡，他进去后用钉钯铺了个地铺，然后毂辘地睡下，伸了伸腰，说：“真舒服！像那弼马温也不行，没有我这么自在！”,只见山凹里一弯红草坡，他一头钻得进去，使钉钯扑个地铺，毂辘的睡下，把腰伸了一伸，道声“快活！就是那弼马温，也不得象我这般自在！”
八戒说：“这里没什么好草，也没地方让马自由活动。”,八戒道：“无甚好草，没处放马。”
三人感到为难，突然看到一个老妇人，左手拿着一个青竹篮子，从南山路上走来挑菜。沙僧说：“大哥，那妈妈快到了，我得问问她这个是什么妖精，是什么武器，怎么伤人。”,”三人正然难处，只见一个老妈妈儿，左手提着一个青竹篮儿，自南山路上挑菜而来。沙僧道：“大哥，那妈妈来得近了，等我问他个信儿，看这个是甚妖精，是甚兵器，这般伤人。
菩萨说：“我把净瓶里的杨柳扔下去，打那只猴子；就算打不死它，也能让它摔一跤，这样二郎小圣就能去抓住它了。”,菩萨道：“我将那净瓶杨柳抛下去，打那猴头；即不能打死，也打一跌，教二郎小圣，好去拿他。”
大圣玩耍了一会儿，吃了几只桃子，然后变身为一个只有二寸长的人，静静地躺在那棵大树的浓密叶子之间入睡了。,原来大圣耍了一会，吃了几个桃子，变做二寸长的个人儿，在那大树梢头浓叶之下睡着了。
师徒们聚集在一起，化作一对疥癫游憎，漫步进入长安城，却感觉不到夜幕降临。,敛雾收云，师徒们变作两个疥癫游憎，入长安城里，竟不觉天晚。
在殿堂间行走的行者赶上了唐僧，他突然跳下来抓住他，混在人群中难以辨认。,行者赶上殿，他又跳将下来扯住唐僧，在人丛里又混了一混，依然难认。
父子四人当时在一起，没有驾车，也没有撑着伞，一起步行至暴纱亭。,当时父子四人，不摆驾，不张盖，步行到暴纱亭。
八戒笑着说：这件事虽然困难，但要解决三件困难的事情又该怎么处理呢？,”八戒笑道：一桩儿也是难的，三桩儿却怎么耽得？”
走到山门，突然停下脚步，径直走进去，将尸体扔在禅堂门口，说：“师父，起来看看不寻常的事情。”,说不了，却到了山门前，径直进去，将尸首丢在那禅堂门前，道：“师父，起来看邪。”
三藏真是可怜：江流多磨折，寂灭门中功行难。,可怜那三藏啊：江流注定多磨折，寂灭门中功行难。
菩萨说：“曾经太上老君和我赌了一场比赛：他把我的杨柳枝拿走了，放进炼丹炉里烤焦了，然后送回来给我。”,”菩萨道：“当年太上老君曾与我赌胜：他把我的杨柳枝拔了去，放在炼丹炉里，炙得焦干，送来还我。
三魔听到消息后，立即下令大小怪分别站在前后，准备迎战。他们手中拿着精锐武器，组成一个三才阵势，等待行者出口时一起上阵。二怪则搀扶着老魔，直接走到门外喊道：“孙行者！,”三魔闻说，即点大小怪，前前后后，有三万多精，都执着精锐器械，出洞摆开一个三才阵势，专等行者出口，一齐上阵。那二怪搀着老魔，径至门外叫道：“孙行者！
师父说：“你要找你妈妈，带上血书和汗衫去江州私衙化缘，就能见到她。”,师父道：“你要去寻母，可带这血书与汗衫前去，只做化缘，径往江州私衙，才得你母亲相见。”
太宗严肃地询问：“你的大乘佛法是在哪里呢？”,”太宗正色喜问道：“你那大乘佛法，在于何处？
昴宿的翠羽扇轻轻展开，天香飘洒满庭。,翠羽扇开来昴宿，天香飘袭满门庭。
八戒和沙僧听到有人呼喊他们的圣号，立刻解开马匹，挑着担子走出树林，不顾泥泞不堪的道路，沿着涧边寻找。突然间，一个人从急流中涌出。,八戒与沙僧听得呼他圣号，急忙解了马、挑着担奔出林来，也不顾泥泞，顺涧边找寻，只见那上溜头，翻波滚浪，急流中淌下一个人来。
八戒说：“哥啊，变成了这样，还等着吃什么呢？”,八戒道：“哥哥，变得如此，还不吃等甚？”
教导沙僧将洞内的宝物收好，然后去找米粮，准备斋饭，好好款待师父。,教沙僧将洞内宝物收了，且寻米粮，安排斋饭，管待了师父。
八戒听到这番话，忍不住笑了起来：“既然已经拜为门徒，还等什么礼物呢？”,八戒听言，呵呵大笑道：“既要拜为门徒，有何贽见之礼？”
九曜星一起动起来。,这九曜星一齐踊跃。
那两个行者边走边打斗，一直吵闹到南海，然后直接去了落伽山，一路上互相指责，喊叫声不断。,你看那两个行者，且行且斗，直嚷到南海，径至落伽山，打打骂骂，喊声不绝。
说起来千顷地，根本不需要牛来耕作。,若言千顷地，不用使牛耕。
惠岸道：“愚男随菩萨赴蟠桃会，菩萨见大会荒凉，瑶池寂寞，便引众仙愚男去见玉帝。玉帝问父王等下界收妖猴之事，一日不见回报，胜负未知，菩萨命愚男来打听虚实。”,惠岸道：“愚男随菩萨赴蟠桃会，菩萨见胜会荒凉，瑶池寂寞，引众仙并愚男去见玉帝。玉帝备言父王等下界收伏妖猴，一日不见回报，胜负未知，菩萨因命愚男到此打听虚实。”
在黎明尚未降临的时候，人们就把刘洪的衙门团团围住。,天尚未明，就把刘洪衙门围了。
纵使人间百花齐放，却不及他那绝美容颜。,花堆锦砌千般美，看遍人间怎若他。
土被播散，教会了天地暗淡；沙飞飘飞，使得海水江水混浊。,播土能教天地暗，飞沙善着海江浑。
八戒说：“以前不知道，西方有一个斯哈哩国，太阳落山的地方，被称为天尽头。如果在申酉时分到达，国王会让别人上城，敲鼓吹号，声音很嘈杂。太阳真火落入西海，就像火和水混合在一起，发出声音；如果没有号角声，就会伤害城里的孩子们。这里很热，可能就是太阳落山的地方。”,八戒道：“原来不知，西方路上有个斯哈哩国，乃日落之处，俗呼为天尽头。若到申酉时，国王差人上城，擂鼓吹角，混杂海沸之严。日乃太阳真火，落于西海之间，如火淬水，接声滚沸；若无鼓角之声混耳，即振杀城中小儿。此地热气蒸人，想必到日落之处也。”
女童被罗刹唤去拿一把芭蕉扇，紧握在手中。,罗刹即叫女童拿一柄芭蕉扇，执在旁边。
八戒说：“等一下，去找陈老官要根稻草给我用。”,八戒道：“且住！问陈老官讨个稻草来我用。”
在荼蘼架、蔷薇架旁，紧靠着秋千架，宛如华丽的帐篷和帷幔；松柏亭、辛夷亭对着木香亭，却像美丽的城池和绣幕。,荼蘼架、蔷薇架，近着秋千架，浑如锦帐罗帏；松柏亭、辛夷亭，对着木香亭，却似碧城绣幕。
所有的官员都遵从命令。,众官无不遵依。
时新百般果品，日日迎新千样花枝。,百般果品应时新，千样花枝迎日放。
