input,output
推官看旗节、门旗和牙仗等物都是内府制造的，所以相信。,推官一眼看那来的旗节，门旗，牙仗等物都是内府制造出的，如何不信。
李逵看到房间里有很多铁器，如铁砧、铁、火炉、钳和凿等，心中想到：这人肯定是打铁的人，我们山寨正需要这样的人，不如叫他也加入我们的队伍吧。,李逵看他房里都是铁砧，铁，火炉，钳，凿，家伙，寻思道：这人必是个打铁匠人，山寨里正用得著，何不叫他也去入伙？
王庆迅速取下冲天的金转角，脱下绣有日月云肩的蟒袍，解下镶有金边的碧玉带，脱下金边缝云根的朝靴，换上便装和软皮靴；随从们也匆忙取下身上的衣物，匆匆穿过小路，绕过云安城池，朝着东川奔去，一路马不停蹄，饥肠辘辘。,王庆随即卸下冲天转角金啐头，脱下日月云肩蟒绣袍，解下金镶宝嵌碧玉带，脱下金显缝云根朝靴，换了巾帻，便服，软皮靴；其余侍从，亦都脱卸外面衣服；急急如丧家之狗，忙忙如漏网之鱼，从小路抄过云安城池，望东川投奔，走得人困马乏，腹中馁。
写完之后，把笔扔在桌子上，然后自己又开始唱歌，喝了几杯酒之后，就有点醉了，力气也变得不够用了；于是叫来酒保结账，付了一些钱给酒保，然后挥袖下楼，踉踉跄跄地回到营地。,写罢，掷笔在桌上，又自歌了一回，再饮数杯酒，不觉沈醉，力不胜酒；便唤酒保计算了，取些银子算还，多的都赏了酒保，拂袖下楼来，踉踉跄跄，取路回营里来。
宋江只想着招安，便和吴用商量，让萧让这个“圣手书生”跟随太尉前往。,宋江一心只要招安，便与吴用计议，教“圣手书生”萧让，跟随太尉前去。
在孙立准备回到阵地换马时，却被方琼用一条绳索紧紧缠住，无法脱身。,孙立欲归阵换马，被方琼一条，不离左右的绞住，不能脱身。
吴用费力劝说，但无法阻挡。,这吴用横身在里面劝，那里劝得住。
两个公人表示：“过了这条揭阳岭就是浔阳江，到江州就是水路，距离不是很远。”,"两个公人说道：""好了！过得这条揭阳岭便是浔阳江。到江州却是水路，相去不远。"""
小旋风柴进站起来说道：“自从我得到兄长的帮助在高唐州幸免于难以来，一直心怀感激。我一直以来享受着兄长的关爱，得以过着荣耀的生活，从未有机会报答恩情。现在，我愿意前往方腊的巢穴，担任细作角色，或许能有功绩回报朝廷，为兄长增光。请问您是否同意？”,"只见小旋风柴进起身道：""柴某自蒙兄长高唐州救命已来，一向累蒙仁兄顾爱，坐享荣华，不曾报得恩义。今愿深入方腊贼巢，去做细作，或得一阵功勋，报效朝廷，也与兄长有光。未知尊意肯容否？"""
让解宝通知村里的农夫们跟着来到大寨，以便见到卢先锋。,解宝叫村农随到大寨，来见卢先锋。
在正南方向的是旱寨，由秦明、索超、欧鹏、邓飞率领；正东方向的是旱寨，由关胜、徐宁、宣赞、郝思文指挥；正西方向的是旱寨，由林冲、董平、单廷、魏定国领导；正北方向的是旱寨，由呼延灼、杨志、韩滔、彭指挥。,正南旱寨：秦明、索超、欧鹏、邓飞；正东旱寨：关胜、徐宁、宣赞、郝思文；正西旱寨：林冲、董平、单廷、魏定国；正北旱寨：呼延灼、杨志、韩滔、彭。
那位男士说：“这酒真是美味。”,"那汉子道：""好酒。"""
在黎明的微光中，李逵迈着急促的步伐，无论是快走还是慢行，似乎都难以让他停下脚步。,天色渐明，李逵在前面急赶急走，慢赶慢行，不赶不走。
四名步将领头的是黑旋风李逵，混世魔王樊瑞，八臂那吒项充，飞天大圣李衮，径直冲了过来。,"当先四个步将头领，乃是""黑旋风""李逵，""混世魔王""樊瑞，""八臂那吒""项充，""飞天大圣""李衮，直奔前来。"
"萧嘉穗手持刀和抓着人头，高声呼喊道：""想要活命的，就和我一起去消灭敌人！""","萧嘉穗左手抓了人头，右手提刀，大呼道：""要保全性命的，都跟萧嘉穗去杀贼！"""
在这个时候，冬天即将来临，树叶纷纷飘落，草也变得枯黄，在星光的映衬下，路径显得清晰可见。,此时是仲冬将近，叶落草枯，星光下看得出路径。
樊玉明骑马迎面向来。,那边樊玉明纵马捻来迎。
第二天，一大群小头目和大小头目在离寨三十里的地方迎接。,约至後日，众多大小头目，离寨三十里外，伏道相迎。
在夜晚降临的时候，燕小乙正准备找地方休息，突然听到有人在背后喊：“燕小乙，等等我。”,当日天晚，正待要寻店安歇，只听得背後有人叫道：“燕小乙哥，等我一等。”
妇人已经得知西门庆回话了，于是放心的继续喝酒。,婆子已知道西门庆回话了，放心着吃酒。
卢俊义是河北梁山的领袖，他的绰号是“玉麒麟”。,梁山卢俊义，河北“玉麒麟。”
军师，请问您是用什么计谋骗我上山的？,敢问军师用甚计策，赚得本人上山？
太师听后很高兴，对宣赞说：这就是围魏救赵的策略，我很赞同。,太师见说，大喜，与宣赞道：此乃围魏救赵之计，正合吾心。
在宋江的南军阵中，先锋秦明勇敢地骑马冲出，毫无犹豫地拿起狼牙棍，直接向陈翥发起进攻。,宋江正南阵中先锋头领虎将秦明，飞马出阵，更不打话，舞起狼牙棍，直取陈翥。
在第三天凌晨五点做饭，士兵们吃饱后，马匹披着皮甲，人们穿着铁甲。他们手持大刀，阔斧般地前行；弓箭手们将弓弦拉满，准备随时出击。整个队伍气势磅礴，如潮水般汹涌，风驰电掣般地前行。,第三日五更造饭，军将饱食，马带皮甲，人披铁铠，大刀阔斧，弓弩上弦，正是枪刀流水急，人马撮风行。
燕顺说道：“我觉得如果不杀他，他迟早会害我的。”,"燕顺道：""兄弟便是这等寻思，不杀他，久后必被他害了。"""
宋江等感谢之后，便离开了朝堂回寨，这一过程无需多言。,宋江等谢恩，出朝回寨，不在话下。
灯被两个梅香点着，送徐宁离开。,两个梅香点著灯送徐宁出去。
济州府尹派遣团练使黄安和本府捕盗官，带领着一千多人，控制了本地的船只，然后在石碣村湖荡调拨，将船只分为两路，准备前往取泊子。,且说济州府尹点差团练使黄安并本府捕盗官一员，带领一千余人，拘集本处船支，就石碣村湖荡调拨，分开船支，作两路来取泊子。
猎户们先拿野味来招待武松，然后大家一起举杯庆祝。,众猎户先把野味将来与武松把杯。
林冲说道：“我是个犯人，担心会给你和你的伴侣带来污点。”,"林冲道：""我是罪囚，恐怕玷辱你夫妻两个。"""
放眼望去，前方无路可走，束手就擒之际，突然发现正南方向一名勇猛的好汉骑马飞驰而来；身后跟着约五百人的队伍。,看看没路，正待受缚，只见正南上一个好汉飞马而来；背后随从约有五百人马。
北方的军队遭受惨重失败，三万大军几乎全军覆没。,北兵大败亏输，三万军马，杀死大半。
嫁给了一个蓟州人的吏员，他的名字叫做王押司。,先嫁了一个吏员，－是蓟州人，唤做王押司。
时迁遵从命令离开了。,时迁听命去了。
"""我找官人一无所获，却碰巧遇到了卖药的张先生。他告诉我：""我刚刚经过樊楼，看到教头和一个人进去喝酒了。""""","""因此，我一地里寻官人不见，正撞着卖药的张先生道∶""我在樊楼前过，见教头和一个人入去吃酒。"
如果不愿意让宋江下山，我宁愿选择在各位面前自尽！,如不肯放宋江下山，情愿只就众位手里乞死！
太公将拿出事先准备好的黄金和绢绸。,太公将出原定的金子缎匹。
酒保收下钱，然后去买了羊肉。,酒保拿了银子自去买羊肉。
差人急忙去找走失的两匹战马，却发现马群听到声响和呼喊后，也匆匆赶回来找队伍，于是停下寻找。,差人急去寻那走了的两匹战马，只见那马却听得马嘶人喊，也跑回来寻队，因此收住。
宋江告诉了上件事，说：“遇到后，我劝你们和好，怎么样？”,"""宋江把上件事都告诉了，便道：""既幸相遇，就与二位劝和，如何？"
从口袋里掏出五两重的银子，递给李助道：“这个村庄没什么好招待的，这些微不足道的礼物，就当作茶点和水果吧，等任务完成后再好好感谢你。”,"身边取出五两重的一锭银，送与李助道：""村庄没甚东西相待，这些薄意，准个茶果，事成另当重谢。"""
李逵取下一幅画，点燃蜡烛，随意地摇晃着，同时点燃了火，将香桌椅凳都打碎了。,李逵扯下幅画来，就蜡烛上点著，东捽西捽，一面放火，香桌椅凳，打得粉碎。
石秀叮嘱道：“今晚哥哥说话要谨慎。”,"石秀又分付道：""哥哥今晚且不可胡发说话。"""
吴用下令士兵登上云梯，高声喊道：“赶快把萧让、金大坚、裴宣送出来！再拖延下去，我们就攻破城池，无论军民，都会被全部消灭！”,"吴用又令军汉上云梯，望城中高叫道：""速将萧让，金大坚，裴宣送出来！若稍迟延，打破城池，不论军民，尽行屠戮！"""
第八支队由步兵指挥官混世魔王樊瑞带领，他们将带着项充和李衮。,第八队，步军头领混世魔王樊瑞，将引项充，李衮。
"朱仝赶上前去，突然听到雷横大声喊道：""不要让任何人溜走！""","朱仝正赶间，只听得背后雷横大叫道：""休教走了人！"""
高俅站起来，脱掉衣服，准备与燕青搏斗。,高俅便起身来，脱了衣裳，要与燕青厮扑。
宋清在家生病，听说家人回来后，告诉他哥哥宋江已经在楚州去世，自己在郓城生病，无法前来送行。,且说宋清在家患病，闻知家人回来，报说哥哥宋江已故在楚州，病在郓城，不能前来津送。
花荣感激地说道：“深深感激壮士的大恩！”,"花荣谢道：""深感壮士大恩！"""
明日我会给你丰厚的奖励。,明日我重重赏你。
登上岸边，眼前一片荒凉，只有无边的芦苇，看不到任何通往陆地的道路。,上岸看时，只见茫茫荡荡，都是芦苇，正不见一些旱路。
众人一同骑马，鼓乐声声，迎接三关，抵达忠义堂前下马，邀请卢俊义到厅上，灯光辉煌。,众人一齐上马，动著鼓乐，迎上三关，直到忠义堂前下马，请卢俊义到厅上，明晃晃地点著灯烛。
解析八卦，暗藏九宫，掌控天地奥秘，夺取风云气势。,明分八卦，暗合九宫，占天地之机关，夺风云之气象。
吕枢密匆忙上了马，立即命令道：“先守住江岸，陈益和陈泰跟我来！”,"吕枢密急上了马，便吩咐道：""且与我把住江岸，这两个陈益，陈泰随将我来！"""
宋江骑马，带着关胜、欧鹏、吕方、郭盛四个马军将领，来到北关门下，敲鼓摇旗准备战斗。,宋江上马，带同关胜、欧鹏、吕方、郭盛四个马军将佐，来到北关门下，擂鼓摇旗搦战。
