input,output
马谡无法抑制自己。,马谡禁止不住。
吕布发现对手无法匹敌，于是匆忙逃走。,吕布料敌不过，落荒而走。
唤来赵云，让他带领一支人马从小路突然袭击，支援黄忠。如果黄忠胜利了，就不需要出战；但如果黄忠失败了，就需要立即去救援。,乃唤赵云：“将一枝人马，从小路出奇兵接应黄忠：若忠胜，不必出战；倘忠有失，即去救应。”
两人回答说：“没有。”,二人答曰：“未也。”
傕对帝说：“郭汜不服从，囚禁公卿，想要挟持陛下。如果没有我，陛下就会被掳走。”,傕谓帝曰：“郭汜不臣，监禁公卿，欲劫陛下。非臣则驾被掳矣。”
定说：“我感激丞相的大恩，现在把雍闿的首级带来投降，为什么还要被斩呢？”,定曰：“某感丞相大恩，今将雍闿首级来降，何故斩也？”
夫人担心有陷阱，下令军队撤退。,夫人恐有埋伏，勒兵而回。
孔明说：“我们现在需要灵活处理，不能死板地按照常规办事。”,孔明曰：“今宜从权，不可拘执常理。”
有人询问：过去有没有人能够用弱者的力量战胜强者，他们是怎么做到的呢？,或问：古往能以弱胜强者，其术何如？
李丰、乐就、梁刚、陈纪四人被留下，负责守卫寿春，而其余的将士和物资，包括金玉宝贝，都全部撤离过淮。这一切都归功于术的话语。,术用其言，留李丰、乐就、梁刚、陈纪四人分兵十万，坚守寿春；其余将卒并库藏金玉宝贝，尽数收拾过淮去了。
两人按照计划离开了。,二人受计去了。
心情愉悦，拿起一卷白绢，先写下名字和画字。,承大喜，取白绢一幅，先书名画字。
命令士兵搜山的同时，也要填埋白河。,传令军士一面搜山，一面填塞白河。
程普问道：“都督知道江东早晚会被别人占据吗？”,程普曰：“都督知江东早晚属他人否？”
布说：“董公这么喜欢我，我该怎么做才能报答他呢？”,布曰：“董公如此见爱，某将何以报之？”
慈端坐在地上，面颊泛起红晕。,及看时，慈端坐于地上，面皮转红。
关公毫不迟疑，扬起马刀向前冲杀。,关公更不打话，拍马舞刀向前。
就在坚方准备上山的时候，突然间一声锣响，只见山上滚下无数石子，林中又射出乱箭。,坚方欲上山，忽然一声锣响，山上石子乱下，林中乱箭齐发。
刘备带着刘封、孟达和其他川中将领一起出现。,玄德引刘封、孟达并川中诸将而出。
首先，让陈宫、臧霸、孙观、吴敦、尹礼、昌稀结成联盟，向东进攻山东兖州各地。,先使陈宫、臧霸、结连泰山寇孙观、吴敦、尹礼、昌稀，东取山东兖州诸郡。
布侧大骂曹操奸贼，陈宫一箭正中其麾盖。,陈宫在布侧大骂曹操奸贼，一箭射中其麾盖。
士兵十天不离开营地。,操兵旬日不出。
突然间，一个人出现在视野中，脸色黝黑，身材高大，手持长枪，骑着骏马，率领着一群人缓缓而来；当他看到关公时，惊喜地喊道：“原来是关将军啊！”,果见一人，黑面长身，持枪乘马，引众而至；见了关公，惊喜曰：“此关将军也！”
早早地就看到了卑衍和杨祚带领的军队朝这里走来。,早望见卑衍、杨祚引兵前来。
玄德说：“我这时候也得小心行事，就像投鼠忌器一样。”,玄德曰：“我于此时亦投鼠忌器耳。”
邕卓欣喜不已，一个月内三次升迁他的官职，最终被任命为侍中，备受宠信。,卓见邕大喜，一月三迁其官，拜为侍中，甚见亲厚。
周泰详细描述了战斗中受伤的情形。,周泰具言战斗被伤之状。
承认为：“这是上帝的帮助！”,承曰：“此天助我也！”
这个人递交了一份密书。,其人以密书呈上。
孙坚的次妻是吴夫人之妹，他们共同养育了一个儿子和一个女儿：儿子名叫朗，字早早；女儿名叫仁。,吴夫人之妹，即为孙坚次妻，亦生一子一女：子名朗，字早安；女名仁。
洪看到张郃只剩下十多人，生气地说：“我告诉过你不要去，你却拿了文书要走；今天损失了这么多兵力，你还活着回来干什么！”,洪见张郃只剩下十余人，大怒曰：“吾教汝休去，汝取下文状要去；今日折尽大兵，尚不自死，还来做甚！”
泠苞被绑着，被送到了玄德寨。,用索缚了泠苞，解投玄德寨来。
貂蝉惊慌地跪下答道：“我只是个小婢女，怎敢有任何私心！”,貂蝉惊跪答曰：“贱妾安敢有私！”
公说：“今晚可以走这条路。”,公曰：“今夜可走此路。”
操说：“上天保佑我，我要小心防备。”于是他把军队分成九队，只留下一队假装扎营，其他八队埋伏在四周。,操曰：“天报应我，当即防之。”遂分兵九队，只留一队向前虚扎营寨，余众八面埋伏。
杨奉率领军队在外面，但没有看到火把。,杨奉引兵在外，不见号火。
在城里储存着丰富的粮食和草料，但兵力却相对不足。,城内粮草甚多，人马却少。
肃说：“现在需要用人，希望以国家为重。可以等打败曹操之后再考虑这个问题，也不算太晚。”,肃曰：“今用人之际，望以国家为重。且待破曹之后，图之未晚。”
孔明说：“刘豫州手下的军队很少，再加上新野城太小没有足够的粮食，怎么能与曹操对抗。”,孔明曰：“刘豫州兵微将寡，更兼新野城小无粮，安能与曹操相持。”
第二天一早，决定分兵三路：关兴率领中路军队，张苞负责左翼，马岱负责右翼，三支军队同时进攻。,次早，分兵三路：关兴在中，张苞在左，马岱在右，三路兵齐进。
郝萌正在路上走着，突然遇到了张飞出来拦住他。,郝萌正行之次，张飞出寨拦路。
羕被关进监狱，已经无法挽回。,羕在狱中，悔之无及。
诸葛亮告诉魏延和姜维：“你们俩别把装备卸下来，带兵去袭击散关。守关的人如果知道有军队到来，肯定会吓跑。如果稍微拖延一下，就会有魏军赶来，就很难攻打了。”,孔明谓魏延、姜维曰：“汝二人且莫卸甲，可引兵去袭散关。把关之人，若知兵到，必然惊走。若稍迟便有魏兵至关，即难攻矣。”
赵云看到后，对魏延说：“我们俩一起上阵很久了，从没见过这么厉害的人。”,赵云见了，谓魏延曰：“我等上阵一生，未尝见如此人物。”
孔明说：“三日内要准备好；不要向我告别，立刻出发。”,孔明曰：“三日都要完备；不须辞我，即便起行。”
部将田说：“我们长途跋涉来到这里，已经很疲惫了，应该休息几天后再行动。”,部将田续曰：“我军涉险而来，甚是劳顿，且当休养数日，然后进兵。”
"""问得到：'躲到哪里去呢？'""",获问曰：“何处可避？”
孔明率领着一百多名士兵，每个人都携带火炮，悄悄地出城，埋伏在麦田里等待着。,孔明自引百余人，各带火炮出城，伏在麦田之内等候。
吕布随后赶到了。,吕布随后也到。
孔明说：“司马懿看到木牛流马后，肯定会模仿我们的设计，建造类似的器械。那时我将会有新的计划。”,孔明曰：“司马懿见了木牛流马，必然仿我法度，一样制造。那时我又有计策。”
晋主未应，贾充对华说：“你不了解时机和地形，想滥杀无辜，浪费士兵的生命，即使杀了你也无法向天下谢罪！”,晋主未及应，贾充叱华曰：“汝不省天时地利，欲妄邀功绩，困弊士卒，虽斩汝不足以谢天下！”
之后，关公追赶而来。,关公随后追赶。
术说：“之前杀了我的使者，靠着我结婚才得以幸免！现在又来问这个问题，为什么呢？”,术曰：“前者杀吾使命，赖我婚姻！今又来相问，何也？”
玄德命令黄忠和魏延分别守卫一个据点，然后亲自返回涪城，与军师庞统商讨军情。,却说玄德令黄忠、魏延各守一寨，自回涪城，与军师庞统商议。
刀斧手被命令先潜伏在附近，然后前往迎接出寨。,乃命刀斧手先埋伏定，然后出寨迎接。
操表示：“明天将带着夫人前往寨中住宿。”,操曰：“明日同夫人去寨中住。”
突然间，一个人从正南方向走了过来，说他有重要的事情要告诉。,忽见一人自正南而来，口称有机密事。
进入吕布的房间，我说道：“徐州四面受敌，曹操肯定会全力进攻。我们应该提前做好退路准备：可以把钱粮转移到下邳。如果徐州被围，下邳有粮草可以支援。您应该早点想好对策吗？”,乃入见吕布曰：“徐州四面受敌，操必力攻，我当先思退步：可将钱粮移于下邳，倘徐州被围，下邳有粮可救。主公盍早为计？”
下令给众人，让军队放下旗帜，停止鼓声，假装没有人在守卫的样子。,于是传令，教众军偃旗息鼓，只作无人守把之状。
孔明下令挖土填埋城壕，交由廖化指挥三千锹钁军，在夜间挖掘地道，悄无声息地进入城市。,孔明又令人运土填城壕，教廖化引三千锹钁军，从夜间掘地道，暗入城去。
庞统的军队赶到了，张任的士兵们远远地指着军中的一位大将：“那就是刘备，骑着白马的人。”,后见庞统军来，张任军士遥指军中大将：“骑白马者必是刘备。”
第二天，肃派人在岸口远远地眺望。,次日，肃令人于岸口遥望。
奂说：“这些都是晋王父亲祖代的恩赐。”,奂曰：“皆晋王父祖之赐耳。”
穹吴无光，朝阳失色；白昼变昏黄，丹山成水碧。,甚则穹吴无光，朝阳失色；返白昼为昏黄，变丹山为水碧。
策亲自前往他家，与他交谈后感到非常高兴，于是尽力邀请他，两人最终答应了。,策乃亲到其家，与语大悦，力聘之，二人许允。
在这一刻，主人的威势惊天动地，江南人民无不胆战心惊，日夜哀嚎。,此时先主威声大震，江南之人尽皆胆裂，日夜号哭。
甘宁心领神会，推开果桌，挺身而起，双手抓住两支戟，大步走出来说：“让我在筵席上展示我的戟技。”,甘宁知其意，推开果桌起身，两手取两枝戟挟定，纵步出曰：“看我筵前使戟。”
张让等得知外兵将至，商议道：“这不过是何进的计划而已；如果我们不率先动手，我们将面临灭顶之灾。”,张让等知外兵到，共议曰：“此何进之谋也；我等不先下手，皆灭族矣。”
王威感到愤怒，决心战斗到底，最终却被军队消灭。,王威忿怒，奋力相斗，竟被众军所杀。
孙峻问道：“听说太傅经常在家中享用药酒，我们可以品尝一下吗？”,孙峻曰：“太傅府中常服药酒，可取饮乎？”
张郃和戴陵看到形势不利，便寻找山间的小路逃走了，蜀兵因此取得了胜利。,张郃、戴陵见势孤，亦望山僻小路而走，蜀兵大胜。
一个人说：“大王不要因为生气就亲自去远征。我有办法，不用打仗就能让刘备在蜀国受灾。等他军队和力量用尽，只要派一个人去就能成功。”,一人出班谏曰：“大王不可因一时之怒，亲劳车驾远征。臣有一计，不须张弓只箭，令刘备在蜀自受其祸；待其兵衰力尽，只须一将往征之，便可成功。”
